data,Distrito,Óbitos
2020-03-22,Portalegre,8
2020-03-23,Portalegre,5
2020-03-24,Portalegre,6
2020-03-25,Portalegre,5
2020-03-26,Portalegre,7
2020-03-27,Portalegre,11
2020-03-28,Portalegre,6
2020-03-29,Portalegre,8
2020-03-30,Portalegre,4
2020-03-31,Portalegre,7
2020-04-01,Portalegre,7
2020-04-02,Portalegre,6
2020-04-03,Portalegre,10
2020-04-04,Portalegre,6
2020-04-05,Portalegre,8
2020-04-06,Portalegre,4
2020-04-07,Portalegre,3
2020-04-08,Portalegre,7
2020-04-09,Portalegre,7
2020-04-10,Portalegre,4
2020-04-11,Portalegre,2
2020-04-12,Portalegre,4
2020-04-13,Portalegre,9
2020-04-14,Portalegre,4
2020-04-15,Portalegre,5
2020-04-16,Portalegre,5
2020-04-17,Portalegre,1
2020-04-18,Portalegre,3
2020-04-19,Portalegre,2
2020-04-20,Portalegre,4
2020-04-21,Portalegre,3
2020-04-22,Portalegre,2
2020-04-23,Portalegre,8
2020-04-24,Portalegre,7
2020-04-25,Portalegre,3
2020-04-26,Portalegre,6
2020-04-27,Portalegre,6
2020-04-28,Portalegre,5
2020-04-29,Portalegre,11
2020-04-30,Portalegre,3
2020-05-01,Portalegre,5
2020-05-02,Portalegre,6
2020-05-03,Portalegre,7
2020-05-04,Portalegre,2
2020-05-05,Portalegre,5
2020-05-06,Portalegre,4
2020-05-07,Portalegre,2
2020-05-08,Portalegre,10
2020-05-09,Portalegre,4
2020-05-10,Portalegre,5
2020-05-11,Portalegre,2
2020-05-12,Portalegre,5
2020-05-13,Portalegre,4
2020-05-14,Portalegre,6
2020-05-15,Portalegre,2
2020-05-16,Portalegre,5
2020-05-17,Portalegre,3
2020-05-18,Portalegre,1
2020-05-19,Portalegre,5
2020-05-20,Portalegre,2
2020-05-21,Portalegre,2
2020-05-22,Portalegre,5
2020-05-23,Portalegre,5
2020-05-24,Portalegre,6
2020-05-25,Portalegre,10
2020-05-26,Portalegre,7
2020-05-27,Portalegre,5
2020-05-28,Portalegre,2
2020-05-29,Portalegre,4
2020-05-30,Portalegre,4
2020-05-31,Portalegre,7
2020-06-01,Portalegre,3
2020-06-02,Portalegre,3
2020-06-03,Portalegre,4
2020-06-04,Portalegre,6
2020-06-05,Portalegre,7
2020-06-06,Portalegre,5
2020-06-07,Portalegre,7
2020-06-08,Portalegre,6
2020-06-09,Portalegre,5
2020-06-10,Portalegre,5
2020-06-11,Portalegre,6
2020-06-12,Portalegre,5
2020-06-13,Portalegre,3
2020-06-14,Portalegre,4
2020-06-15,Portalegre,3
2020-06-16,Portalegre,4
2020-06-17,Portalegre,4
2020-06-18,Portalegre,6
2020-06-19,Portalegre,1
2020-06-20,Portalegre,8
2020-06-21,Portalegre,4
2020-06-22,Portalegre,4
2020-06-23,Portalegre,4
2020-06-24,Portalegre,5
2020-06-25,Portalegre,5
2020-06-26,Portalegre,5
2020-06-27,Portalegre,2
2020-06-28,Portalegre,5
2020-06-29,Portalegre,5
2020-06-30,Portalegre,2
2020-07-01,Portalegre,6
2020-07-02,Portalegre,5
2020-07-03,Portalegre,5
2020-07-04,Portalegre,5
2020-07-05,Portalegre,10
2020-07-06,Portalegre,5
2020-07-07,Portalegre,2
2020-07-08,Portalegre,6
2020-07-09,Portalegre,0
2020-07-10,Portalegre,5
2020-07-11,Portalegre,5
2020-07-12,Portalegre,11
2020-07-13,Portalegre,6
2020-07-14,Portalegre,10
2020-07-15,Portalegre,7
2020-07-16,Portalegre,3
2020-07-17,Portalegre,5
2020-07-18,Portalegre,11
2020-07-19,Portalegre,6
2020-07-20,Portalegre,5
2020-07-21,Portalegre,4
2020-07-22,Portalegre,9
2020-07-23,Portalegre,6
2020-07-24,Portalegre,3
2020-07-25,Portalegre,4
2020-07-26,Portalegre,4
2020-07-27,Portalegre,5
2020-07-28,Portalegre,4
2020-07-29,Portalegre,8
2020-07-30,Portalegre,11
2020-07-31,Portalegre,4
2020-01-01,Porto,61
2020-01-02,Porto,67
2020-01-03,Porto,64
2020-01-04,Porto,50
2020-01-05,Porto,48
2020-01-06,Porto,60
2020-01-07,Porto,65
2020-01-08,Porto,61
2020-01-09,Porto,58
2020-01-10,Porto,59
2020-01-11,Porto,52
2020-01-12,Porto,61
2020-01-13,Porto,76
2020-01-14,Porto,57
2020-01-15,Porto,72
2020-01-16,Porto,63
2020-01-17,Porto,45
2020-01-18,Porto,43
2020-01-19,Porto,53
2020-01-20,Porto,46
2020-01-21,Porto,73
2020-01-22,Porto,62
2020-01-23,Porto,56
2020-01-24,Porto,61
2020-01-25,Porto,63
2020-01-26,Porto,53
2020-01-27,Porto,50
2020-01-28,Porto,68
2020-01-29,Porto,54
2020-01-30,Porto,58
2020-01-31,Porto,59
2020-02-01,Porto,54
2020-02-02,Porto,58
2020-02-03,Porto,59
2020-02-04,Porto,58
2020-02-05,Porto,45
2020-02-06,Porto,45
2020-02-07,Porto,49
2020-02-08,Porto,46
2020-02-09,Porto,48
2020-02-10,Porto,52
2020-02-11,Porto,62
2020-02-12,Porto,46
2020-02-13,Porto,58
2020-02-14,Porto,37
2020-02-15,Porto,43
2020-02-16,Porto,48
2020-02-17,Porto,55
2020-02-18,Porto,44
2020-02-19,Porto,54
2020-02-20,Porto,54
2020-02-21,Porto,55
2020-02-22,Porto,60
2020-02-23,Porto,47
2020-02-24,Porto,49
2020-02-25,Porto,40
2020-02-26,Porto,46
2020-02-27,Porto,52
2020-02-28,Porto,42
2020-02-29,Porto,45
2020-03-01,Porto,41
2020-03-02,Porto,51
2020-03-03,Porto,44
2020-03-04,Porto,52
2020-03-05,Porto,45
2020-03-06,Porto,46
2020-03-07,Porto,42
2020-03-08,Porto,39
2020-03-09,Porto,67
2020-03-10,Porto,60
2020-03-11,Porto,52
2020-03-12,Porto,53
2020-03-13,Porto,42
2020-03-14,Porto,46
2020-03-15,Porto,56
2020-03-16,Porto,56
2020-03-17,Porto,47
2020-03-18,Porto,50
2020-03-19,Porto,62
2020-03-20,Porto,48
2020-03-21,Porto,52
2020-03-22,Porto,54
2020-03-23,Porto,48
2020-03-24,Porto,51
2020-03-25,Porto,55
2020-03-26,Porto,59
2020-03-27,Porto,52
2020-03-28,Porto,61
2020-03-29,Porto,48
2020-03-30,Porto,65
2020-03-31,Porto,62
2020-04-01,Porto,61
2020-04-02,Porto,63
2020-04-03,Porto,71
2020-04-04,Porto,73
2020-04-05,Porto,52
2020-04-06,Porto,67
2020-04-07,Porto,55
2020-04-08,Porto,52
2020-04-09,Porto,63
2020-04-10,Porto,63
2020-04-11,Porto,62
2020-04-12,Porto,62
2020-04-13,Porto,51
2020-04-14,Porto,62
2020-04-15,Porto,56
2020-04-16,Porto,50
2020-04-17,Porto,66
2020-04-18,Porto,53
2020-04-19,Porto,45
2020-04-20,Porto,62
2020-04-21,Porto,59
2020-04-22,Porto,52
2020-04-23,Porto,45
2020-04-24,Porto,37
2020-04-25,Porto,52
2020-04-26,Porto,48
2020-04-27,Porto,57
2020-04-28,Porto,44
2020-04-29,Porto,45
2020-04-30,Porto,53
2020-05-01,Porto,44
2020-05-02,Porto,52
2020-05-03,Porto,63
2020-05-04,Porto,48
2020-05-05,Porto,53
2020-05-06,Porto,44
2020-05-07,Porto,50
2020-05-08,Porto,36
2020-05-09,Porto,47
2020-05-10,Porto,41
2020-05-11,Porto,33
2020-05-12,Porto,50
2020-05-13,Porto,36
2020-05-14,Porto,44
2020-05-15,Porto,34
2020-05-16,Porto,49
2020-05-17,Porto,45
2020-05-18,Porto,62
2020-05-19,Porto,48
2020-05-20,Porto,45
2020-05-21,Porto,31
2020-05-22,Porto,47
2020-05-23,Porto,45
2020-05-24,Porto,40
2020-05-25,Porto,56
2020-05-26,Porto,51
2020-05-27,Porto,48
2020-05-28,Porto,55
2020-05-29,Porto,65
2020-05-30,Porto,49
2020-05-31,Porto,42
2020-06-01,Porto,37
2020-06-02,Porto,47
2020-06-03,Porto,41
2020-06-04,Porto,47
2020-06-05,Porto,44
2020-06-06,Porto,33
2020-06-07,Porto,38
2020-06-08,Porto,43
2020-06-09,Porto,40
2020-06-10,Porto,33
2020-06-11,Porto,34
2020-06-12,Porto,41
2020-06-13,Porto,42
2020-06-14,Porto,37
2020-06-15,Porto,47
2020-06-16,Porto,26
2020-06-17,Porto,49
2020-06-18,Porto,35
2020-06-19,Porto,40
2020-06-20,Porto,38
2020-06-21,Porto,38
2020-06-22,Porto,51
2020-06-23,Porto,44
2020-06-24,Porto,45
2020-06-25,Porto,42
2020-06-26,Porto,44
2020-06-27,Porto,38
2020-06-28,Porto,40
2020-06-29,Porto,45
2020-06-30,Porto,42
2020-07-01,Porto,41
2020-07-02,Porto,43
2020-07-03,Porto,40
2020-07-04,Porto,43
2020-07-05,Porto,41
2020-07-06,Porto,43
2020-07-07,Porto,39
2020-07-08,Porto,48
2020-07-09,Porto,44
2020-07-10,Porto,42
2020-07-11,Porto,44
2020-07-12,Porto,47
2020-07-13,Porto,54
2020-07-14,Porto,48
2020-07-15,Porto,46
2020-07-16,Porto,52
2020-07-17,Porto,60
2020-07-18,Porto,56
2020-07-19,Porto,63
2020-07-20,Porto,41
2020-07-21,Porto,52
2020-07-22,Porto,56
2020-07-23,Porto,56
2020-07-24,Porto,54
2020-07-25,Porto,45
2020-07-26,Porto,37
2020-07-27,Porto,56
2020-07-28,Porto,40
2020-07-29,Porto,38
2020-07-30,Porto,52
2020-07-31,Porto,45
2020-01-01,Santarém,20
2020-01-02,Santarém,23
2020-01-03,Santarém,16
2020-01-04,Santarém,23
2020-01-05,Santarém,18
2020-01-06,Santarém,20
2020-01-07,Santarém,13
2020-01-08,Santarém,17
2020-01-09,Santarém,28
2020-01-10,Santarém,21
2020-01-11,Santarém,20
2020-01-12,Santarém,22
2020-01-13,Santarém,22
2020-01-14,Santarém,20
2020-01-15,Santarém,18
2020-01-16,Santarém,19
2020-01-17,Santarém,19
2020-01-18,Santarém,26
2020-01-19,Santarém,21
2020-01-20,Santarém,23
2020-01-21,Santarém,15
2020-01-22,Santarém,24
2020-01-23,Santarém,19
2020-01-24,Santarém,19
2020-01-25,Santarém,14
2020-01-26,Santarém,12
2020-01-27,Santarém,22
2020-01-28,Santarém,22
2020-01-29,Santarém,17
2020-01-30,Santarém,22
2020-01-31,Santarém,19
2020-02-01,Santarém,20
2020-02-02,Santarém,15
2020-02-03,Santarém,21
2020-02-04,Santarém,19
2020-02-05,Santarém,20
2020-02-06,Santarém,10
2020-02-07,Santarém,24
2020-02-08,Santarém,21
2020-02-09,Santarém,21
2020-02-10,Santarém,15
2020-02-11,Santarém,22
2020-02-12,Santarém,14
2020-02-13,Santarém,14
2020-02-14,Santarém,15
2020-02-15,Santarém,11
2020-02-16,Santarém,15
2020-02-17,Santarém,16
2020-02-18,Santarém,18
2020-02-19,Santarém,19
2020-02-20,Santarém,16
2020-02-21,Santarém,16
2020-02-22,Santarém,20
2020-02-23,Santarém,12
2020-02-24,Santarém,14
2020-02-25,Santarém,20
2020-02-26,Santarém,17
2020-02-27,Santarém,20
2020-02-28,Santarém,23
2020-02-29,Santarém,15
2020-03-01,Santarém,21
2020-03-02,Santarém,18
2020-03-03,Santarém,15
2020-03-04,Santarém,19
2020-03-05,Santarém,21
2020-03-06,Santarém,16
2020-03-07,Santarém,20
2020-03-08,Santarém,19
2020-03-09,Santarém,11
2020-03-10,Santarém,8
2020-03-11,Santarém,21
2020-03-12,Santarém,16
2020-03-13,Santarém,17
2020-03-14,Santarém,17
2020-03-15,Santarém,20
2020-03-16,Santarém,14
2020-03-17,Santarém,22
2020-03-18,Santarém,17
2020-03-19,Santarém,21
2020-03-20,Santarém,17
2020-03-21,Santarém,20
2020-03-22,Santarém,24
2020-03-23,Santarém,19
2020-03-24,Santarém,17
2020-03-25,Santarém,25
2020-03-26,Santarém,21
2020-03-27,Santarém,12
2020-03-28,Santarém,14
2020-03-29,Santarém,19
2020-03-30,Santarém,18
2020-03-31,Santarém,22
2020-04-01,Santarém,17
2020-04-02,Santarém,14
2020-04-03,Santarém,27
2020-04-04,Santarém,21
2020-04-05,Santarém,18
2020-04-06,Santarém,19
2020-04-07,Santarém,15
2020-04-08,Santarém,24
2020-04-09,Santarém,26
2020-04-10,Santarém,17
2020-04-11,Santarém,11
2020-04-12,Santarém,17
2020-04-13,Santarém,18
2020-04-14,Santarém,19
2020-04-15,Santarém,17
2020-04-16,Santarém,21
2020-04-17,Santarém,17
2020-04-18,Santarém,14
2020-04-19,Santarém,21
2020-04-20,Santarém,13
2020-04-21,Santarém,15
2020-04-22,Santarém,16
2020-04-23,Santarém,11
2020-04-24,Santarém,24
2020-04-25,Santarém,13
2020-04-26,Santarém,21
2020-04-27,Santarém,18
2020-04-28,Santarém,16
2020-04-29,Santarém,13
2020-04-30,Santarém,11
2020-05-01,Santarém,15
2020-05-02,Santarém,12
2020-05-03,Santarém,19
2020-05-04,Santarém,18
2020-05-05,Santarém,18
2020-05-06,Santarém,17
2020-05-07,Santarém,16
2020-05-08,Santarém,20
2020-05-09,Santarém,18
2020-05-10,Santarém,14
2020-05-11,Santarém,12
2020-05-12,Santarém,17
2020-05-13,Santarém,12
2020-05-14,Santarém,17
2020-05-15,Santarém,14
2020-05-16,Santarém,16
2020-05-17,Santarém,14
2020-05-18,Santarém,19
2020-05-19,Santarém,14
2020-05-20,Santarém,14
2020-05-21,Santarém,15
2020-05-22,Santarém,13
2020-05-23,Santarém,10
2020-05-24,Santarém,19
2020-05-25,Santarém,17
2020-05-26,Santarém,20
2020-05-27,Santarém,19
2020-05-28,Santarém,11
2020-05-29,Santarém,20
2020-05-30,Santarém,21
2020-05-31,Santarém,16
2020-06-01,Santarém,22
2020-06-02,Santarém,20
2020-06-03,Santarém,19
2020-06-04,Santarém,16
2020-06-05,Santarém,10
2020-06-06,Santarém,11
2020-06-07,Santarém,15
2020-06-08,Santarém,10
2020-06-09,Santarém,17
2020-06-10,Santarém,17
2020-06-11,Santarém,10
2020-06-12,Santarém,15
2020-06-13,Santarém,11
2020-06-14,Santarém,16
2020-06-15,Santarém,12
2020-06-16,Santarém,20
2020-06-17,Santarém,20
2020-06-18,Santarém,11
2020-06-19,Santarém,17
2020-06-20,Santarém,9
2020-06-21,Santarém,13
2020-06-22,Santarém,19
2020-06-23,Santarém,8
2020-06-24,Santarém,8
2020-06-25,Santarém,14
2020-06-26,Santarém,14
2020-06-27,Santarém,18
2020-06-28,Santarém,14
2020-06-29,Santarém,16
2020-06-30,Santarém,13
2020-07-01,Santarém,12
2020-07-02,Santarém,16
2020-07-03,Santarém,12
2020-07-04,Santarém,16
2020-07-05,Santarém,14
2020-07-06,Santarém,14
2020-07-07,Santarém,18
2020-07-08,Santarém,18
2020-07-09,Santarém,29
2020-07-10,Santarém,19
2020-07-11,Santarém,17
2020-07-12,Santarém,12
2020-07-13,Santarém,16
2020-07-14,Santarém,23
2020-07-15,Santarém,14
2020-07-16,Santarém,18
2020-07-17,Santarém,18
2020-07-18,Santarém,22
2020-07-19,Santarém,26
2020-07-20,Santarém,18
2020-07-21,Santarém,16
2020-07-22,Santarém,19
2020-07-23,Santarém,25
2020-07-24,Santarém,13
2020-07-25,Santarém,16
2020-07-26,Santarém,15
2020-07-27,Santarém,16
2020-07-28,Santarém,22
2020-07-29,Santarém,14
2020-07-30,Santarém,20
2020-07-31,Santarém,17
2020-01-01,Setúbal,27
2020-01-02,Setúbal,34
2020-01-03,Setúbal,35
2020-01-04,Setúbal,35
2020-01-05,Setúbal,25
2020-01-06,Setúbal,25
2020-01-07,Setúbal,32
2020-01-08,Setúbal,25
2020-01-09,Setúbal,37
2020-01-10,Setúbal,22
2020-01-11,Setúbal,30
2020-01-12,Setúbal,38
2020-01-13,Setúbal,34
2020-01-14,Setúbal,35
2020-01-15,Setúbal,34
2020-01-16,Setúbal,28
2020-01-17,Setúbal,37
2020-01-18,Setúbal,36
2020-01-19,Setúbal,30
2020-01-20,Setúbal,31
2020-01-21,Setúbal,32
2020-01-22,Setúbal,40
2020-01-23,Setúbal,37
2020-01-24,Setúbal,33
2020-01-25,Setúbal,38
2020-01-26,Setúbal,33
2020-01-27,Setúbal,36
2020-01-28,Setúbal,27
2020-01-29,Setúbal,29
2020-01-30,Setúbal,28
2020-01-31,Setúbal,37
2020-02-01,Setúbal,29
2020-02-02,Setúbal,31
2020-02-03,Setúbal,30
2020-02-04,Setúbal,32
2020-02-05,Setúbal,39
2020-02-06,Setúbal,25
2020-02-07,Setúbal,25
2020-02-08,Setúbal,31
2020-02-09,Setúbal,26
2020-02-10,Setúbal,26
2020-02-11,Setúbal,18
2020-02-12,Setúbal,29
2020-02-13,Setúbal,20
2020-02-14,Setúbal,27
2020-02-15,Setúbal,26
2020-02-16,Setúbal,32
2020-02-17,Setúbal,21
2020-02-18,Setúbal,23
2020-02-19,Setúbal,28
2020-02-20,Setúbal,34
2020-02-21,Setúbal,27
2020-02-22,Setúbal,24
2020-02-23,Setúbal,30
2020-02-24,Setúbal,32
2020-02-25,Setúbal,25
2020-02-26,Setúbal,25
2020-02-27,Setúbal,27
2020-02-28,Setúbal,27
2020-02-29,Setúbal,29
2020-03-01,Setúbal,27
2020-03-02,Setúbal,26
2020-03-03,Setúbal,41
2020-03-04,Setúbal,21
2020-03-05,Setúbal,31
2020-03-06,Setúbal,22
2020-03-07,Setúbal,30
2020-03-08,Setúbal,24
2020-03-09,Setúbal,27
2020-03-10,Setúbal,33
2020-03-11,Setúbal,31
2020-03-12,Setúbal,33
2020-03-13,Setúbal,32
2020-03-14,Setúbal,19
2020-03-15,Setúbal,25
2020-03-16,Setúbal,16
2020-03-17,Setúbal,35
2020-03-18,Setúbal,32
2020-03-19,Setúbal,24
2020-03-20,Setúbal,30
2020-03-21,Setúbal,30
2020-03-22,Setúbal,21
2020-03-23,Setúbal,33
2020-03-24,Setúbal,31
2020-03-25,Setúbal,32
2020-03-26,Setúbal,34
2020-03-27,Setúbal,35
2020-03-28,Setúbal,28
2020-03-29,Setúbal,26
2020-03-30,Setúbal,23
2020-03-31,Setúbal,25
2020-04-01,Setúbal,36
2020-04-02,Setúbal,19
2020-04-03,Setúbal,36
2020-04-04,Setúbal,23
2020-04-05,Setúbal,18
2020-04-06,Setúbal,25
2020-04-07,Setúbal,33
2020-04-08,Setúbal,40
2020-04-09,Setúbal,26
2020-04-10,Setúbal,28
2020-04-11,Setúbal,30
2020-04-12,Setúbal,30
2020-04-13,Setúbal,31
2020-04-14,Setúbal,22
2020-04-15,Setúbal,22
2020-04-16,Setúbal,20
2020-04-17,Setúbal,27
2020-04-18,Setúbal,27
2020-04-19,Setúbal,23
2020-04-20,Setúbal,26
2020-04-21,Setúbal,20
2020-04-22,Setúbal,26
2020-04-23,Setúbal,32
2020-04-24,Setúbal,21
2020-04-25,Setúbal,24
2020-04-26,Setúbal,18
2020-04-27,Setúbal,17
2020-04-28,Setúbal,24
2020-04-29,Setúbal,30
2020-04-30,Setúbal,26
2020-05-01,Setúbal,27
2020-05-02,Setúbal,19
2020-05-03,Setúbal,22
2020-05-04,Setúbal,37
2020-05-05,Setúbal,24
2020-05-06,Setúbal,28
2020-05-07,Setúbal,19
2020-05-08,Setúbal,22
2020-05-09,Setúbal,24
2020-05-10,Setúbal,24
2020-05-11,Setúbal,22
2020-05-12,Setúbal,24
2020-05-13,Setúbal,20
2020-05-14,Setúbal,31
2020-05-15,Setúbal,26
2020-05-16,Setúbal,24
2020-05-17,Setúbal,28
2020-05-18,Setúbal,21
2020-05-19,Setúbal,20
2020-05-20,Setúbal,16
2020-05-21,Setúbal,24
2020-05-22,Setúbal,28
2020-05-23,Setúbal,15
2020-05-24,Setúbal,37
2020-05-25,Setúbal,27
2020-05-26,Setúbal,28
2020-05-27,Setúbal,23
2020-05-28,Setúbal,25
2020-05-29,Setúbal,23
2020-05-30,Setúbal,16
2020-05-31,Setúbal,26
2020-06-01,Setúbal,31
2020-06-02,Setúbal,25
2020-06-03,Setúbal,22
2020-06-04,Setúbal,21
2020-06-05,Setúbal,29
2020-06-06,Setúbal,26
2020-06-07,Setúbal,20
2020-06-08,Setúbal,22
2020-06-09,Setúbal,23
2020-06-10,Setúbal,19
2020-06-11,Setúbal,27
2020-06-12,Setúbal,15
2020-06-13,Setúbal,17
2020-06-14,Setúbal,26
2020-06-15,Setúbal,25
2020-06-16,Setúbal,22
2020-06-17,Setúbal,30
2020-06-18,Setúbal,22
2020-06-19,Setúbal,15
2020-06-20,Setúbal,23
2020-06-21,Setúbal,17
2020-06-22,Setúbal,26
2020-06-23,Setúbal,24
2020-06-24,Setúbal,27
2020-06-25,Setúbal,22
2020-06-26,Setúbal,22
2020-06-27,Setúbal,27
2020-06-28,Setúbal,25
2020-06-29,Setúbal,35
2020-06-30,Setúbal,19
2020-07-01,Setúbal,21
2020-07-02,Setúbal,28
2020-07-03,Setúbal,16
2020-07-04,Setúbal,28
2020-07-05,Setúbal,25
2020-07-06,Setúbal,22
2020-07-07,Setúbal,24
2020-07-08,Setúbal,22
2020-07-09,Setúbal,30
2020-07-10,Setúbal,29
2020-07-11,Setúbal,29
2020-07-12,Setúbal,28
2020-07-13,Setúbal,35
2020-07-14,Setúbal,34
2020-07-15,Setúbal,24
2020-07-16,Setúbal,32
2020-07-17,Setúbal,35
2020-07-18,Setúbal,31
2020-07-19,Setúbal,28
2020-07-20,Setúbal,24
2020-07-21,Setúbal,31
2020-07-22,Setúbal,26
2020-07-23,Setúbal,33
2020-07-24,Setúbal,37
2020-07-25,Setúbal,29
2020-07-26,Setúbal,22
2020-07-27,Setúbal,23
2020-07-28,Setúbal,30
2020-07-29,Setúbal,26
2020-07-30,Setúbal,19
2020-07-31,Setúbal,12
2020-01-01,Viana do Castelo,11
2020-01-02,Viana do Castelo,11
2020-01-03,Viana do Castelo,11
2020-01-04,Viana do Castelo,5
2020-01-05,Viana do Castelo,11
2020-01-06,Viana do Castelo,13
2020-01-07,Viana do Castelo,6
2020-01-08,Viana do Castelo,12
2020-01-09,Viana do Castelo,6
2020-01-10,Viana do Castelo,9
2020-01-11,Viana do Castelo,8
2020-01-12,Viana do Castelo,13
2020-01-13,Viana do Castelo,6
2020-01-14,Viana do Castelo,18
2020-01-15,Viana do Castelo,9
2020-01-16,Viana do Castelo,19
2020-01-17,Viana do Castelo,14
2020-01-18,Viana do Castelo,10
2020-01-19,Viana do Castelo,14
2020-01-20,Viana do Castelo,8
2020-01-21,Viana do Castelo,11
2020-01-22,Viana do Castelo,10
2020-01-23,Viana do Castelo,11
2020-01-24,Viana do Castelo,7
2020-01-25,Viana do Castelo,14
2020-01-26,Viana do Castelo,11
2020-01-27,Viana do Castelo,11
2020-01-28,Viana do Castelo,7
2020-01-29,Viana do Castelo,10
2020-01-30,Viana do Castelo,12
2020-01-31,Viana do Castelo,8
2020-02-01,Viana do Castelo,5
2020-02-02,Viana do Castelo,10
2020-02-03,Viana do Castelo,18
2020-02-04,Viana do Castelo,4
2020-02-05,Viana do Castelo,7
2020-02-06,Viana do Castelo,17
2020-02-07,Viana do Castelo,9
2020-02-08,Viana do Castelo,6
2020-02-09,Viana do Castelo,12
2020-02-10,Viana do Castelo,10
2020-02-11,Viana do Castelo,4
2020-02-12,Viana do Castelo,6
2020-02-13,Viana do Castelo,17
2020-02-14,Viana do Castelo,5
2020-02-15,Viana do Castelo,9
2020-02-16,Viana do Castelo,6
2020-02-17,Viana do Castelo,13
2020-02-18,Viana do Castelo,9
2020-02-19,Viana do Castelo,5
2020-02-20,Viana do Castelo,5
2020-02-21,Viana do Castelo,8
2020-02-22,Viana do Castelo,8
2020-02-23,Viana do Castelo,12
2020-02-24,Viana do Castelo,12
2020-02-25,Viana do Castelo,7
2020-02-26,Viana do Castelo,4
2020-02-27,Viana do Castelo,7
2020-02-28,Viana do Castelo,4
2020-02-29,Viana do Castelo,8
2020-03-01,Viana do Castelo,7
2020-03-02,Viana do Castelo,11
2020-03-03,Viana do Castelo,12
2020-03-04,Viana do Castelo,4
2020-03-05,Viana do Castelo,11
2020-03-06,Viana do Castelo,8
2020-03-07,Viana do Castelo,7
2020-03-08,Viana do Castelo,11
2020-03-09,Viana do Castelo,8
2020-03-10,Viana do Castelo,10
2020-03-11,Viana do Castelo,7
2020-03-12,Viana do Castelo,5
2020-03-13,Viana do Castelo,5
2020-03-14,Viana do Castelo,9
2020-03-15,Viana do Castelo,5
2020-03-16,Viana do Castelo,12
2020-03-17,Viana do Castelo,3
2020-03-18,Viana do Castelo,12
2020-03-19,Viana do Castelo,7
2020-03-20,Viana do Castelo,9
2020-03-21,Viana do Castelo,12
2020-03-22,Viana do Castelo,13
2020-03-23,Viana do Castelo,6
2020-03-24,Viana do Castelo,9
2020-03-25,Viana do Castelo,6
2020-03-26,Viana do Castelo,11
2020-03-27,Viana do Castelo,7
2020-03-28,Viana do Castelo,10
2020-03-29,Viana do Castelo,7
2020-03-30,Viana do Castelo,9
2020-03-31,Viana do Castelo,11
2020-04-01,Viana do Castelo,9
2020-04-02,Viana do Castelo,16
2020-04-03,Viana do Castelo,20
2020-04-04,Viana do Castelo,10
2020-04-05,Viana do Castelo,3
2020-04-06,Viana do Castelo,14
2020-04-07,Viana do Castelo,9
2020-04-08,Viana do Castelo,13
2020-04-09,Viana do Castelo,13
2020-04-10,Viana do Castelo,11
2020-04-11,Viana do Castelo,12
2020-04-12,Viana do Castelo,13
2020-04-13,Viana do Castelo,8
2020-04-14,Viana do Castelo,18
2020-04-15,Viana do Castelo,10
2020-04-16,Viana do Castelo,16
2020-04-17,Viana do Castelo,12
2020-04-18,Viana do Castelo,8
2020-04-19,Viana do Castelo,6
2020-04-20,Viana do Castelo,13
2020-04-21,Viana do Castelo,9
2020-04-22,Viana do Castelo,7
2020-04-23,Viana do Castelo,8
2020-04-24,Viana do Castelo,5
2020-04-25,Viana do Castelo,9
2020-04-26,Viana do Castelo,11
2020-04-27,Viana do Castelo,10
2020-04-28,Viana do Castelo,7
2020-04-29,Viana do Castelo,6
2020-04-30,Viana do Castelo,10
2020-05-01,Viana do Castelo,4
2020-05-02,Viana do Castelo,8
2020-05-03,Viana do Castelo,13
2020-05-04,Viana do Castelo,7
2020-05-05,Viana do Castelo,5
2020-05-06,Viana do Castelo,8
2020-05-07,Viana do Castelo,9
2020-05-08,Viana do Castelo,11
2020-05-09,Viana do Castelo,6
2020-05-10,Viana do Castelo,9
2020-05-11,Viana do Castelo,7
2020-05-12,Viana do Castelo,10
2020-05-13,Viana do Castelo,7
2020-05-14,Viana do Castelo,2
2020-05-15,Viana do Castelo,7
2020-05-16,Viana do Castelo,6
2020-05-17,Viana do Castelo,6
2020-05-18,Viana do Castelo,10
2020-05-19,Viana do Castelo,6
2020-05-20,Viana do Castelo,7
2020-05-21,Viana do Castelo,7
2020-05-22,Viana do Castelo,10
2020-05-23,Viana do Castelo,7
2020-05-24,Viana do Castelo,7
2020-05-25,Viana do Castelo,6
2020-05-26,Viana do Castelo,7
2020-05-27,Viana do Castelo,10
2020-05-28,Viana do Castelo,12
2020-05-29,Viana do Castelo,6
2020-05-30,Viana do Castelo,11
2020-05-31,Viana do Castelo,5
2020-06-01,Viana do Castelo,8
2020-06-02,Viana do Castelo,8
2020-06-03,Viana do Castelo,9
2020-06-04,Viana do Castelo,9
2020-06-05,Viana do Castelo,7
2020-06-06,Viana do Castelo,8
2020-06-07,Viana do Castelo,9
2020-06-08,Viana do Castelo,6
2020-06-09,Viana do Castelo,5
2020-06-10,Viana do Castelo,10
2020-06-11,Viana do Castelo,12
2020-06-12,Viana do Castelo,11
2020-06-13,Viana do Castelo,9
2020-06-14,Viana do Castelo,9
2020-06-15,Viana do Castelo,7
2020-06-16,Viana do Castelo,15
2020-06-17,Viana do Castelo,11
2020-06-18,Viana do Castelo,11
